prodcode,productname,ingredient,bnftext,routeofadministration,dmdcode,therapyevents,bnfchapter,emo,top_cs,tcal,oral_cs,aza,metho,cic,myco,potency,injection,new202007
48615,betnovate 0.1% scalp application (mawdsley-brooks & company ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.63423110000e+16,7,13040000/13040400,,1,,,,,,,potent,,
49462,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g ointment (alliance healthcare (distribution) ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.93551110000e+16,253,13040000/13040400,,1,,,,,,,potent,,
71185,betnovate 0.1% scalp application (necessity supplies ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.76011110000e+16,2,13040000/13040400,,1,,,,,,,potent,,
1228,nerisone 0.1% oily cream (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,322911000001105,44737,13040000/13040400,,1,,,,,,,potent,,
1835,cutivate 0.05% cream (glaxosmithkline uk ltd),fluticasone propionate,topical corticosteroids/potent topical corticosteroids,cutaneous,221911000001107,44235,13040000/13040400,,1,,,,,,,potent,,
70304,diprosalic 0.05%/3% ointment (mawdsley-brooks & company ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.65616110000e+16,1,13040000/13040400,,1,,,,,,,potent,,
7820,betamethasone dipropionate 0.05% ointment,betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,375669007,20355,13040000/13040400,,1,,,,,,,potent,,
50488,betnovate 0.1% scalp application (sigma pharmaceuticals plc),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.42093110000e+16,3,13040000/13040400,,1,,,,,,,potent,,
62706,elocon 0.1% cream (lexon (uk) ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.61709110000e+16,10,13040000/13040400,,1,,,,,,,potent,,
5533,fluocinolone acetonide 0.025% cream,fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331944005,43097,13040000/13040400,,1,,,,,,,potent,,
15918,hydrocortisone 0.1% topical emulsion,hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,331995007,1566,13040000/13040400,,1,,,,,,,potent,,
1850,mometasone 0.1% ointment,mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,332050000,374492,13040000/13040400,,1,,,,,,,potent,,
70976,elocon 0.1% scalp lotion (lexon (uk) ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.61714110000e+16,3,13040000/13040400,,1,,,,,,,potent,,
2831,nerisone 0.1% cream (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3835911000001109,13270,13040000/13040400,,1,,,,,,,potent,,
50969,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g ointment (essential generics ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.86709110000e+16,191,13040000/13040400,,1,,,,,,,potent,,
1523,fluocinonide 0.05% ointment,fluocinonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331951001,15287,13040000/13040400,,1,,,,,,,potent,,
49936,betnovate 0.1% scalp application (de pharmaceuticals),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.38361110000e+16,32,13040000/13040400,,1,,,,,,,potent,,
4428,locoid 0.1% scalp lotion (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,3779011000001107,40284,13040000/13040400,,1,,,,,,,potent,,
77939,mometasone 0.1% ointment 10% in white soft paraffin,,topical corticosteroids/potent topical corticosteroids,,3.26957110000e+16,1,13040000/13040400,1,,,,,,,,,,
66985,mometasone 0.1% ointment (actavis uk ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.15402110000e+16,1,13040000/13040400,,1,,,,,,,potent,,
49852,diprosalic 0.05%/3% ointment (sigma pharmaceuticals plc),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.43207110000e+16,2,13040000/13040400,,1,,,,,,,potent,,
4599,hydrocortisone butyrate 0.1% ointment,hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,332000007,13790,13040000/13040400,,1,,,,,,,potent,,
2742,bettamousse 0.1% cutaneous foam (focus pharmaceuticals ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3186411000001108,62499,13040000/13040400,,1,,,,,,,potent,,
7718,fluocinolone acetonide 0.025% ointment,fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331939003,28685,13040000/13040400,,1,,,,,,,potent,,
3727,diprosone 0.05% cream (merck sharp & dohme ltd),betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,9011000001106,49885,13040000/13040400,,1,,,,,,,potent,,
1717,diprosalic 0.05%/2% scalp application (merck sharp & dohme ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,531811000001105,234081,13040000/13040400,,1,,,,,,,potent,,
2914,locoid 0.1% ointment (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,911811000001106,34364,13040000/13040400,,1,,,,,,,potent,,
1536,betnovate 0.1% lotion (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3746611000001107,31680,13040000/13040400,,1,,,,,,,potent,,
70000,bettamousse 0.1% cutaneous foam (lexon (uk) ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.61422110000e+16,3,13040000/13040400,,1,,,,,,,potent,,
51249,elocon 0.1% ointment (mawdsley-brooks & company ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.65709110000e+16,3,13040000/13040400,,1,,,,,,,potent,,
53502,elocon 0.1% scalp lotion (mawdsley-brooks & company ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.65707110000e+16,1,13040000/13040400,,1,,,,,,,potent,,
48830,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g cream (alliance healthcare (distribution) ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.93549110000e+16,514,13040000/13040400,,1,,,,,,,potent,,
42085,betamethasone valerate 0.1% ointment (a a h pharmaceuticals ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,2912811000001103,43,13040000/13040400,,1,,,,,,,potent,,
6799,betamethasone 0.1% foam,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3431911000001103,43343,13040000/13040400,,1,,,,,,,potent,,
1915,mometasone 0.1% cream,mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,332049000,587653,13040000/13040400,,1,,,,,,,potent,,
985,betamethasone valerate 0.1% scalp application,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,331822001,784240,13040000/13040400,,1,,,,,,,potent,,
10621,diflucortolone 0.1% ointment,diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,331906001,1477,13040000/13040400,,1,,,,,,,potent,,
74336,audavate 0.1% cream (accord healthcare ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.56346110000e+16,4153,13040000/13040400,,1,,,,,,,potent,,
3088,betamethasone valerate 0.1% lotion,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,374014000,20790,13040000/13040400,,1,,,,,,,potent,,
34279,betamethasone valerate 0.1% cream (a a h pharmaceuticals ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,589311000001109,603,13040000/13040400,,1,,,,,,,potent,,
41379,synalar 0.025% ointment (derma uk ltd),fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,434611000001100,24885,13040000/13040400,,1,,,,,,,potent,,
4117,fluticasone 0.005% ointment,fluticasone propionate,topical corticosteroids/potent topical corticosteroids,cutaneous,332058007,7259,13040000/13040400,,1,,,,,,,potent,,
2853,locoid 0.1% lipocream (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,3357011000001104,149861,13040000/13040400,,1,,,,,,,potent,,
41380,synalar 0.025% cream (derma uk ltd),fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,264611000001109,24501,13040000/13040400,,1,,,,,,,potent,,
2638,elocon 0.1% scalp lotion (merck sharp & dohme ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,188811000001100,34670,13040000/13040400,,1,,,,,,,potent,,
66090,elocon 0.1% cream (de pharmaceuticals),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.38708110000e+16,19,13040000/13040400,,1,,,,,,,potent,,
68374,betamethasone valerate 0.1% ointment 5% in white soft paraffin,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.52210110000e+16,4,13040000/13040400/50030000,1,1,,,,,,,potent,,
76966,betamethasone valerate 0.1% ointment 33% in white soft paraffin,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.54515110000e+16,50,13040000/13040400/50030000,1,1,,,,,,,potent,,
77014,betamethasone valerate 0.1% cream 30% in aqueous cream,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.52207110000e+16,10,13040000/13040400/50030000,1,1,,,,,,,potent,,
76939,betamethasone valerate 0.1% cream 75% in aqueous cream,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.52214110000e+16,122,13040000/13040400/50030000,1,1,,,,,,,potent,,
38957,xamiol gel (leo pharma),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,1.46770110000e+16,17832,13040000/13050200,,1,,,,,,,,,1
51816,dovobet ointment (sigma pharmaceuticals plc),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.78840110000e+16,1,13040000/13050200,,1,,,,,,,,,1
79838,dovobet gel (pilsco ltd),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,3.76311110000e+16,5,13040000/13050200,,1,,,,,,,,,1
43946,dovobet gel (leo pharma),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,1.76449110000e+16,236743,13040000/13050200,,1,,,,,,,,,1
52603,dovobet ointment (de pharmaceuticals),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.96113110000e+16,7,13040000/13050200,,1,,,,,,,,,1
6587,calcipotriol 0.005% / betamethasone dipropionate 0.05% ointment,betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,3432011000001105,227198,13040000/13050200,,1,,,,,,,potent,,1
64439,dovobet gel applicator (leo pharma),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,2.98795110000e+16,3868,13040000/13050200,,1,,,,,,,,,1
38959,calcipotriol 0.005% / betamethasone dipropionate 0.05% gel,calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,1.46798110000e+16,79244,13040000/13050200,,1,,,,,,,potent,,1
67277,dovobet ointment (waymade healthcare plc),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.05317110000e+16,981,13040000/13050200,,1,,,,,,,,,1
62138,dovobet gel (waymade healthcare plc),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,2.44975110000e+16,5,13040000/13050200,,1,,,,,,,,,1
71174,dovobet ointment (lexon (uk) ltd),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.99617110000e+16,2,13040000/13050200,,1,,,,,,,,,1
5828,dovobet ointment (leo pharma),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,3389811000001109,480710,13040000/13050200,,1,,,,,,,,,1
77598,dovobet ointment (necessity supplies ltd),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.82535110000e+16,1,13040000/13050200,,1,,,,,,,,,1
626,timodine cream (alliance pharmaceuticals ltd),benzalkonium chloride/hydrocortisone/dimeticone 350/nystatin,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,93111000001108,1505261,13040000/13040100,,1,,,,,,,mild,,
4638,hydrocortisone acetate 1% / fusidic acid 2% cream,fusidic acid/hydrocortisone acetate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331742001,186293,13040000/13040100,,1,,,,,,,mild,,
37921,fucibet lipid cream (leo pharma),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.34085110000e+16,7682,13040000/13040100,,1,,,,,,,potent,,
642,fucibet cream (leo pharma),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,399111000001108,1329152,13040000/13040100,,1,,,,,,,potent,,
9724,hydrocortisone 1% / clotrimazole 1% cream,clotrimazole/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331746003,394423,13040000/13040100,,1,,,,,,,mild,,
242,fucidin h cream (leo pharma),fusidic acid/hydrocortisone acetate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2903711000001100,1079277,13040000/13040100,,1,,,,,,,mild,,
4106,betamethasone valerate 0.1% / clioquinol 3% cream,clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331853004,17137,13040000/13040100,,1,,,,,,,potent,,
2625,hydrocortisone 1% / miconazole 2% ointment,miconazole nitrate/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331744000,122102,13040000/13040100,,1,,,,,,,mild,,
2266,oxytetracycline 3% / hydrocortisone 1% ointment,oxytetracycline hydrochloride/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,331738004,6604,13040000/13040100,,1,,,,,,,mild,,
75367,lotriderm cream (lexon (uk) ltd),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.62026110000e+16,3,13040000/13040100,,1,,,,,,,potent,,
66484,xemacort 20mg/g / 1mg/g cream (mylan),betamethasone valerate/fusidic acid,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3.07937110000e+16,273,13040000/13040100,,1,,,,,,,,,
1326,terra-cortril ointment (pfizer ltd),oxytetracycline hydrochloride/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3143811000001107,45498,13040000/13040100,,1,,,,,,,mild,,
1430,daktacort ointment (janssen-cilag ltd),miconazole nitrate/hydrocortisone,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,278911000001102,400524,13040000/13040100,,1,,,,,,,mild,,
54952,generic timodine cream,benzalkonium chloride/hydrocortisone/dimeticone 350/nystatin,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,3556711000001102,645,13040000/13040100,,1,,,,,,,mild,,
75309,lotriderm cream (sigma pharmaceuticals plc),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,1.43685110000e+16,717,13040000/13040100,,1,,,,,,,potent,,
57902,betamethasone valerate 0.1% / clioquinol 3% ointment (essential generics ltd),clioquinol/betamethasone valerate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2.17362110000e+16,7,13040000/13040100,,1,,,,,,,potent,,
5905,lotriderm cream (teva uk ltd),clotrimazole/betamethasone dipropionate,topical corticosteroids/topical corticosteroids with antimicrobials,cutaneous,2899411000001101,98308,13040000/13040100,,1,,,,,,,potent,,
